"","Sample","Date.x","Filter_type","Filter_size","Filter_box_nr","Filter_blank","Volume","Date.y","Day","Treatment","Element","Concentration","Detection_limit"
"16","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Al",-4.29223949249818,NA
"17","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Al",-4.29223949249818,NA
"18","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Al",-4.29223949249818,NA
"19","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Si",0.214839894481337,0.00456938998104632
"20","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Si",0.214839894481337,0.00456938998104632
"21","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Si",0.214839894481337,0.00456938998104632
"22","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","P",0.0571136031095601,0.00128176041944556
"23","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","P",0.0571136031095601,0.00128176041944556
"24","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","P",0.0571136031095601,0.00128176041944556
"25","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","S",0.00873269864272115,0.00206153679019074
"26","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","S",0.00873269864272115,0.00206153679019074
"27","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","S",0.00873269864272115,0.00206153679019074
"28","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Cl",-0.156691096454836,0.112624825349127
"29","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Cl",-0.156691096454836,0.112624825349127
"30","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Cl",-0.156691096454836,0.112624825349127
"31","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","K",0.0166137278818858,0.00176292774106786
"32","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","K",0.0166137278818858,0.00176292774106786
"33","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","K",0.0166137278818858,0.00176292774106786
"34","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Ca",0.407282904997713,0.00916776513766207
"35","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Ca",0.407282904997713,0.00916776513766207
"36","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Ca",0.407282904997713,0.00916776513766207
"37","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Mn",0.00381816396144658,0
"38","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Mn",0.00381816396144658,0
"39","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Mn",0.00381816396144658,0
"40","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Fe",0.0710018744251829,0.00155154702595937
"41","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Fe",0.0710018744251829,0.00155154702595937
"42","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Fe",0.0710018744251829,0.00155154702595937
"43","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Cu",0.00221596493012851,NA
"44","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Cu",0.00221596493012851,NA
"45","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","Cu",0.00221596493012851,NA
"46","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","As",0.0022706416435,NA
"47","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","As",0.0022706416435,NA
"48","COM001","04.12.2019 10:16:35","PC",0.8,1,NA,1000,2019-10-05,0,"K1","As",0.0022706416435,NA
"49","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","C",-21.693541768825,1.22193802149026
"50","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","C",-21.693541768825,1.22193802149026
"51","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","C",-21.693541768825,1.22193802149026
"52","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","N",0.144908827469682,0.312338639119395
"53","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","N",0.144908827469682,0.312338639119395
"54","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","N",0.144908827469682,0.312338639119395
"55","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","O",0.903094059023603,0.0322146560280234
"56","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","O",0.903094059023603,0.0322146560280234
"57","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","O",0.903094059023603,0.0322146560280234
"58","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Na",-0.0158633957507158,0.0362539069926691
"59","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Na",-0.0158633957507158,0.0362539069926691
"60","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Na",-0.0158633957507158,0.0362539069926691
"61","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Mg",0.114751176353648,0.00465264605182871
"62","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Mg",0.114751176353648,0.00465264605182871
"63","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Mg",0.114751176353648,0.00465264605182871
"64","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Al",-0.70258601635533,NA
"65","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Al",-0.70258601635533,NA
"66","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Al",-0.70258601635533,NA
"67","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Si",0.719814744485299,0.00456938998104632
"68","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Si",0.719814744485299,0.00456938998104632
"69","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Si",0.719814744485299,0.00456938998104632
"70","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","P",0.0865719419147897,0.00128176041944556
"71","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","P",0.0865719419147897,0.00128176041944556
"72","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","P",0.0865719419147897,0.00128176041944556
"73","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","S",0.0176522092486027,0.00206153679019074
"74","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","S",0.0176522092486027,0.00206153679019074
"75","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","S",0.0176522092486027,0.00206153679019074
"76","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Cl",-0.0966192021193208,0.112624825349127
"77","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Cl",-0.0966192021193208,0.112624825349127
"78","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Cl",-0.0966192021193208,0.112624825349127
"79","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","K",0.0709640371794572,0.00176292774106786
"80","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","K",0.0709640371794572,0.00176292774106786
"81","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","K",0.0709640371794572,0.00176292774106786
"82","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Ca",1.02284151659899,0.00916776513766207
"83","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Ca",1.02284151659899,0.00916776513766207
"84","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Ca",1.02284151659899,0.00916776513766207
"85","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Mn",0.00736572806736895,0
"86","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Mn",0.00736572806736895,0
"87","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Mn",0.00736572806736895,0
"88","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Fe",0.174979979381051,0.00155154702595937
"89","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Fe",0.174979979381051,0.00155154702595937
"90","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Fe",0.174979979381051,0.00155154702595937
"91","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Cu",0.00330738006507737,NA
"92","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Cu",0.00330738006507737,NA
"93","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","Cu",0.00330738006507737,NA
"94","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","As",0.00243926592281343,NA
"95","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","As",0.00243926592281343,NA
"96","COM002","04.12.2019 10:28:50","PC",0.8,1,NA,1000,2019-10-05,0,"K2","As",0.00243926592281343,NA
